Date,phy,zoo,nut
2008-08-25,,,0.2141
2008-08-26,5.716962014400001,0.03638,
2008-08-30,,,0.0
2008-09-03,5.183446319999999,0.0,2.21535
2008-09-09,,,0.7549999999999999
2008-09-10,8.116518383999997,0.0,
2008-09-15,2.7737759088,,
2008-09-16,,0.3638,
2008-09-23,7.914237552,0.0,
2008-09-30,10.366892639999998,0.0,10.129059999999999
2008-10-08,40.734302544,0.0,0.14293
2008-10-14,,1.091,0.32875
2008-10-15,4.3035247008,,
2008-10-20,3.0948967296000003,,
2008-10-21,,0.0,7.437710000000001
2008-10-28,3.7548379439999997,0.0,6.20266
2008-11-05,4.649930625599999,0.0,9.25339
2008-11-10,1.7901853632,0.0,10.09069
2008-11-18,4.714407640800001,0.0,8.68263
2008-11-25,4.101243868800001,0.0,9.04196
2008-12-02,4.93059528,0.0,11.598679999999998
2008-12-09,,0.0,9.55829
2008-12-10,6.9078904128,,
2008-12-17,2.6018372016,0.0,18.917499999999997
2008-12-22,3.734609860799999,0.0,11.762729999999998
2008-12-29,,0.0,
2008-12-30,2.1011921424,,9.089879999999999
2009-01-06,2.2023325583999998,0.0,11.132039999999998
2009-01-09,,,
2009-01-13,1.4892926255999999,0.0,
2009-01-16,,,11.794
2009-01-20,1.5145777296,0.0,15.896099999999999
2009-01-27,2.1770474544,0.0,
2009-02-02,2.3818567967999997,0.0,4.5426
2009-02-09,2.6347078368,0.0,
2009-02-16,2.6498788991999995,0.0,
2009-02-24,7.484390783999999,0.0,
2009-03-03,,0.0,
2009-03-04,14.387224175999997,,
2009-03-11,2.7889469712,,
2009-03-12,,0.0,
2009-03-23,5.3553850272,0.0,
2009-03-30,,,0.22605
2009-03-31,,0.0,
2009-04-07,7.3832503680000015,0.0,0.21000000000000002
2009-04-13,7.33268016,0.0,0.21250000000000002
2009-04-20,5.512152671999999,,
2009-04-21,,0.0,
2009-04-27,,,0.34450000000000003
2009-04-28,,0.0,
2009-05-04,1.6561743119999999,,0.23400000000000004
2009-05-05,,0.0,
2009-05-14,3.261778416,0.0,
2009-05-18,6.341504083199998,0.0,0.15265
2009-05-27,3.2845350096000003,,0.14035000000000003
2009-06-03,,,
2009-06-08,6.239099411999998,0.0,
2009-06-15,7.888952447999999,0.7272727272727273,0.13925
2009-06-23,8.141803488,1.8181818181818181,0.7859499999999999
2009-06-29,2.8369886688,0.0,0.23720000000000005
2009-07-09,7.433820575999999,3.272727272727273,0.20055
2009-07-13,4.541204678400001,10.181818181818182,
2009-07-20,3.8332217664,229.56363636363636,0.15044999999999997
2009-07-27,7.939522656,52.618181818181824,0.6032000000000001
